seq_36	ColE1	99.830	589	0.0	1058	5491	6079	14385	1	589	589
seq_36	ColE1	99.830	589	0.0	1058	10454	11042	14385	1	589	589
seq_36	ColE1	99.830	589	0.0	1058	1378	1966	14385	589	1	589
seq_36	Col(pHAD28)_1__KU674895	89.313	131	1.76e-43	174	1592	1722	14385	1	131	131
seq_36	Col(pHAD28)_1__KU674895	89.313	131	1.76e-43	174	10698	10828	14385	131	1	131
seq_36	Col(pHAD28)_1__KU674895	89.313	131	1.76e-43	174	5735	5865	14385	131	1	131
seq_36	ColRNAI_1__DQ298019	87.023	131	4.73e-38	157	1592	1722	14385	1	130	130
seq_36	ColRNAI_1__DQ298019	87.023	131	4.73e-38	157	10698	10828	14385	130	1	130
seq_36	ColRNAI_1__DQ298019	87.023	131	4.73e-38	157	5735	5865	14385	130	1	130
seq_36	Col440I_1__CP023920	89.091	110	8.56e-35	145	1632	1741	14385	2	111	114
seq_36	Col440I_1__CP023920	89.091	110	8.56e-35	145	10679	10788	14385	111	2	114
seq_36	Col440I_1__CP023920	89.091	110	8.56e-35	145	5716	5825	14385	111	2	114
